0.000000,-0.015320,-0.002563,-0.952637,-0.419617,0.297546,-0.534058
51.000000,0.016907,0.005249,-0.980225,-0.244141,0.205994,-0.480652
102.000000,-0.027283,0.013550,-0.979492,-0.762939,0.038147,-0.427246
153.000000,-0.032898,0.014771,-0.981934,0.083923,-0.129700,0.045776
204.000000,0.001526,0.003052,-0.965576,-0.755310,-0.137329,-0.167847
255.000000,0.035217,0.037964,-0.982422,0.236511,-0.152588,0.335693
306.000000,0.013733,-0.016968,-1.000977,-0.106812,-0.320435,0.091553
357.000000,0.013000,-0.011108,-1.000488,-0.656128,0.091553,-0.320435
409.000000,0.006409,0.016968,-0.979980,-0.190735,-0.091553,0.724792
460.000000,0.031799,-0.024292,-0.975098,-0.465393,0.381470,0.274658
511.000000,0.004456,0.003296,-0.969482,-0.572205,-0.312805,-0.061035
562.000000,0.029602,0.028442,-0.977783,-0.762939,-0.183105,-0.114441
613.000000,0.033508,0.002075,-0.983154,0.373840,0.228882,-0.137329
664.000000,0.035461,-0.023315,-0.989258,-0.450134,0.022888,-0.549316
715.000000,-0.005066,-0.015747,-0.981201,-0.244141,0.625610,0.076294
767.000000,0.019104,-0.007202,-0.972900,-0.457764,-0.083923,0.205994
818.000000,0.031311,0.006958,-0.995850,-0.823975,0.366211,1.235962
869.000000,0.088196,-0.007446,-0.987549,-0.167847,0.862122,8.056641
920.000000,0.156067,0.001099,-0.968262,0.099182,0.534058,5.249023
971.000000,0.125549,0.062134,-1.000488,-0.144958,-0.541687,-0.183105
1022.000000,0.159485,0.003296,-0.980225,0.228882,-1.419067,4.043579
1073.000000,0.098450,-0.052612,-1.002441,0.061035,0.885010,3.746033
1125.000000,0.162415,-0.070190,-0.987549,0.305176,1.663208,3.402710
1176.000000,0.002991,-0.085083,-1.022705,-0.022888,0.068665,14.701843
1227.000000,-0.017517,-0.028687,-1.010986,-0.671387,-0.030518,2.014160
1278.000000,0.085266,0.007202,-0.977295,0.862122,-0.122070,1.159668
1329.000000,0.146545,-0.026978,-0.970947,-0.083923,-1.274109,7.415771
1380.000000,0.054749,0.050415,-0.954346,-0.938416,0.930786,-17.303467
1431.000000,0.054749,0.022339,-1.013672,-0.015259,0.389099,-18.043518
1482.000000,0.022522,-0.043823,-0.981689,-0.541687,-0.747681,-8.110046
1533.000000,-0.070007,-0.024780,-0.968994,-0.976563,1.152039,17.845154
1585.000000,0.089661,-0.039185,-1.037109,0.404358,0.404358,0.999451
1636.000000,-0.074646,0.033813,-0.923340,0.686646,1.373291,22.453308
1687.000000,-0.061218,0.003784,-0.983154,0.030518,-0.083923,3.356934
1738.000000,-0.294861,0.123901,-0.987549,0.511169,-1.525879,14.022827
1789.000000,-0.106873,0.031860,-1.008057,-0.160217,-0.740051,9.475708
1840.000000,-0.335632,0.098755,-0.968262,-0.984192,0.633240,-8.506775
1891.000000,-0.241394,-0.120483,-0.978516,-0.137329,0.114441,-3.730774
1942.000000,-0.043640,-0.020142,-0.999512,-0.793457,0.015259,-11.032104
1994.000000,-0.039734,0.004272,-0.993896,1.213074,0.236511,0.244141
2045.000000,-0.003601,0.040161,-0.982422,0.198364,0.244141,4.051208
2096.000000,0.030334,-0.020874,-0.997070,0.419617,0.053406,0.396729
2147.000000,0.029602,0.001343,-0.985107,-0.267029,0.221252,0.221252
2198.000000,-0.020691,-0.037720,-0.995361,0.213623,0.877380,0.480652
2249.000000,-0.001892,-0.029663,-0.971191,0.480652,0.648499,0.312805
2300.000000,0.028137,0.006714,-0.981689,-0.846863,-0.701904,-0.709534
2351.000000,0.027649,-0.002319,-0.987793,0.679016,-0.030518,-0.495911
2402.000000,-0.032898,-0.048706,-0.981445,-0.038147,0.732422,7.736206
2454.000000,0.029114,-0.012817,-1.003906,-1.205444,-0.183105,1.655579
