00000000,0.0251,-0.034119,-0.989929,-0.373840,-0.602722,-9.582520
00000051,0.0226,0.006165,-0.986755,0.282288,-0.755310,-9.735107
00000101,0.0405,-0.014587,-0.979919,0.114441,-0.930786,-8.956909
00000152,0.0060,-0.012390,-0.979919,0.068665,0.022888,-8.392334
00000203,0.0263,0.002747,-1.010437,-0.106812,-0.213623,-9.300232
00000253,0.0099,0.018127,-0.969910,0.076294,-0.137329,-10.696411
00000304,0.0322,0.006409,-0.997253,-0.457764,-1.792908,-9.536743
00000355,0.0209,-0.018250,-0.974548,-0.564575,-0.839233,-8.827209
00000406,0.0319,-0.016052,-0.981140,-0.213623,-0.381470,-8.964539
00000456,0.0434,-0.017517,-0.986023,0.862122,-0.076294,-8.972168
00000507,0.0407,-0.010681,-0.978943,0.228882,-0.305176,-9.277344
00000558,-0.0074,0.019348,-0.980896,0.358582,-0.740051,-9.346008
00000609,-0.0052,-0.024597,-0.967224,-0.923157,1.129150,-8.857727
00000659,-0.0150,-0.010193,-0.970642,0.877380,-1.411438,-9.307861
00000710,0.0151,0.005676,-0.986267,-1.754761,1.296997,-9.529114
00000761,-0.0311,-0.012634,-1.145447,34.622192,-23.941040,0.305176
00000812,-0.0530,-0.090027,-0.772156,-34.027100,5.210876,-10.536194
00000862,-0.5577,-0.506531,-3.612244,22.140503,38.833618,-18.470764
00000913,0.0212,-0.016785,-1.009705,1.281738,0.091553,-9.994507
00000964,0.0139,-0.015076,-0.983337,0.976563,0.099182,-10.810852
00001015,0.0339,-0.000671,-0.966492,0.762939,-1.007080,-8.811951
00001065,0.0068,-0.021912,-0.972351,0.122070,-0.061035,-8.979797
00001116,0.0070,-0.005798,-0.976257,-0.404358,-0.526428,-10.177612
00001167,0.0224,-0.003357,-0.975525,0.228882,-0.534058,-8.422852
00001217,0.0078,0.006409,-1.047302,-33.958435,-5.706787,0.770569
00001268,0.0231,0.090881,-1.106140,60.081482,1.464844,-13.427734
00001319,0.0046,-0.022156,-0.953064,-67.321777,-3.311157,-13.198853
00001370,0.0488,-0.018494,-1.077087,0.747681,-7.858276,-3.051758
00001420,0.0446,-0.035583,-0.981628,-1.296997,-2.891541,-10.231018
00001471,0.0319,0.005188,-0.988464,-0.343323,-0.160217,-8.682251
00001522,0.0358,-0.008972,-0.985046,-5.828857,-4.844666,-11.741638
00001573,0.0002,-0.043884,-0.995056,-2.304077,-1.739502,-9.201050
00001623,0.0261,0.002747,-0.984802,1.579285,0.244141,-8.804321
00001674,0.0195,0.018372,-0.995789,1.022339,0.793457,-10.269165
00001725,0.0331,0.011780,-0.958679,1.014709,0.473022,-8.987427
00001776,0.0229,-0.007019,-0.971863,2.410889,0.404358,-15.220642
00001826,0.0522,0.023010,-0.989441,-4.280090,-2.342224,-11.405945
00001877,0.0268,-0.025085,-0.982361,-0.015259,-1.121521,-9.140015
00001928,-0.0025,0.021057,-0.962341,0.106812,-0.816345,-10.345459
