00000000,0.0104,-0.025696,-0.989197,0.549316,-0.488281,1.266479
00000100,0.0184,-0.002258,-0.986755,-0.732422,0.267029,1.213074
00000201,0.0070,-0.001770,-0.982361,-0.144958,0.305176,-0.053406
00000302,0.0292,0.032410,-0.973083,0.679016,1.327515,0.099182
00000402,0.0148,-0.005432,-1.007751,0.175476,1.106262,0.289917
00000503,0.0331,-0.003479,-0.981873,-0.511169,-0.091553,0.984192
00000604,0.0092,-0.015686,-0.995544,0.862122,0.106812,0.068665
00000705,0.0265,0.020691,-0.993103,0.366211,0.556946,1.533508
00000805,0.0319,0.008972,-0.997498,1.022339,1.266479,4.920959
00000906,0.0922,0.003845,-0.992371,0.404358,0.717163,4.570007
00001007,0.0299,-0.033752,-0.968689,0.198364,-0.816345,5.157471
00001108,0.0311,-0.004700,-0.985535,0.701904,0.267029,0.930786
00001208,0.0421,0.031677,-0.976746,1.121521,0.556946,1.663208
00001309,-0.0026,-0.023499,-0.981873,0.358582,0.228882,0.114441
00001410,0.0148,0.000916,-0.967957,-0.022888,0.000000,0.724792
00001510,-0.0114,-0.012268,-1.001160,0.389099,0.183105,-1.152039
00001611,0.0367,-0.001770,-1.009705,1.029968,0.427246,0.381470
00001712,0.0084,0.021423,-0.996033,0.137329,0.228882,1.350403
00001813,0.0233,0.002625,-0.972595,-0.022888,-0.114441,0.602722
00001913,0.0177,0.028992,-0.993347,0.167847,0.457764,1.647949
00002014,0.0260,-0.002991,-0.980896,0.701904,-0.030518,0.022888
00002115,0.0092,0.009216,-0.983337,0.656128,0.663757,0.251770
00002216,0.0482,0.000916,-0.996033,0.457764,0.221252,1.335144
00002316,0.0162,0.010437,-0.993835,1.258850,0.839233,0.419617
00002417,0.0179,-0.013977,-0.966248,-0.030518,-0.099182,-0.259399
00002518,-0.0016,0.005554,-0.969666,0.282288,0.411987,0.167847
00002619,-0.0155,-0.005676,-0.970642,0.869751,0.320435,1.007080
00002719,0.0092,0.007996,-1.000427,-0.411987,0.030518,-0.015259
00002820,0.0028,0.010925,-0.983093,-0.038147,-0.373840,-0.816345
00002921,0.0028,0.010925,-0.983093,-0.038147,-0.373840,-0.816345
00003122,0.0133,-0.000061,-0.964539,0.289917,0.450134,0.602722
00003222,0.0131,-0.015686,-1.000427,0.953674,0.938416,-0.587463
00003323,0.0157,-0.004944,-1.011169,-0.152588,-0.312805,-0.740051
00003424,0.0238,0.010437,-1.000183,0.320435,-0.190735,-0.061035
00003525,0.0260,0.003113,-0.980652,2.182007,2.220154,2.403259
00003625,0.0160,-0.016663,-1.001892,1.144409,1.281738,0.289917
00003726,0.0255,-0.005920,-0.996765,0.701904,0.518799,-0.686646
00003827,-0.0006,0.003845,-0.987000,0.724792,0.259399,1.380920
00003928,0.0177,-0.020813,-0.985535,-0.480652,-1.068115,-1.350403
00004028,0.0148,-0.009827,-0.986511,0.122070,-0.099182,0.556946
00004129,-0.0123,-0.006165,-0.983826,0.114441,0.137329,0.175476
00004230,0.0262,-0.002747,-0.969910,0.457764,-0.061035,1.113892
00004330,0.0150,0.000916,-0.990662,0.633240,0.549316,0.282288
00004431,0.0280,0.001892,-0.990417,-0.373840,-0.015259,-0.167847
00004532,0.0055,-0.023010,-1.005798,-0.015259,0.175476,-0.274658
00004633,0.0306,-0.006165,-0.990417,0.228882,0.450134,0.114441
-0010419,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000
-0010419,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000
-0010419,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000
-0010419,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000
-0010419,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000
-0010419,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000
