00000000,0.0214,-0.014954,-0.978516,-0.770569,-1.670837,6.683350
00000050,-0.0286,-0.023499,-0.978760,-0.686646,-1.953125,7.575989
00000101,0.0158,-0.026672,-0.999512,-1.266479,-2.304077,6.362915
00000152,0.0390,-0.036438,-0.995361,-0.709534,-1.914978,6.408691
00000203,0.0312,-0.029602,-1.001709,-0.885010,-2.021790,6.027222
00000253,-0.0013,-0.037415,-0.982178,-1.106262,-1.159668,6.164551
00000304,0.0021,-0.027649,-0.966553,-1.495361,-1.800537,5.989075
00000355,0.1176,-0.016174,-0.991699,-0.724792,-1.632690,10.139465
00000406,0.0092,-0.066223,-1.026367,-0.518799,-2.204895,33.309937
00000456,0.0312,-0.033020,-0.980713,-0.061035,0.205994,16.380310
00000507,0.0041,-0.003723,-0.969238,-0.122070,-1.701355,6.874084
00000558,0.0038,-0.021545,-0.978760,-1.411438,-2.296448,5.973816
00000609,0.0190,-0.009338,-0.979248,0.297546,-1.289368,6.858826
00000659,0.0202,-0.014221,-0.990234,-0.991821,-1.632690,6.019592
00000710,0.0161,-0.008118,-0.975342,-0.137329,-1.571655,6.324768
00000761,0.0510,-0.026917,-0.997803,-1.907349,-2.426147,5.592346
00000812,0.0107,-0.030334,-0.971680,0.053406,-1.083374,6.294250
00000862,0.0246,-0.036438,-0.984375,-1.068115,-1.831055,5.538940
00000913,0.0021,-0.027649,-0.996826,-0.503540,-1.152039,5.607605
00000964,0.0014,-0.023743,-0.990967,-1.098633,-1.441956,5.851746
00001014,0.0373,-0.000793,-0.986816,-1.182556,-1.609802,5.424500
00001065,0.0048,-0.012024,-0.974609,-0.770569,-2.052307,6.523132
00001116,0.0048,-0.012024,-0.974609,-0.770569,-2.052307,6.523132
00001217,-0.1153,-0.023743,-1.013672,-1.136780,-2.082825,11.314392
00001267,-0.0313,-0.009338,-1.014893,-0.183105,-1.892090,13.221741
00001318,0.0266,-0.031067,-0.996826,-0.534058,-2.288818,-1.060486
00001369,0.0497,0.051208,-0.997559,-1.914978,-1.724243,-1.754761
00001420,0.1091,-0.012756,-0.966064,-1.274109,-2.082825,1.884460
00001470,0.0114,-0.030823,-0.983398,-0.877380,-2.365112,6.149292
